Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Final MVP,HOF
1991-1992,Clyde Drexler*,21,847.0,22.8,0.553,0.191,0.402,8.7,13.6,11.2,29.6,1.9,1.6,10.4,28.4,2.4,1.0,3.4,0.193,6.9,0.9,7.8,2.1,0,1
1991-1992,Corey Crowder,4,12.0,21.1,0.53,0.222,0.111,10.7,10.2,10.4,23.9,4.4,0.0,17.5,43.4,0.0,0.0,0.0,-0.098,0.0,-0.5,-0.5,0.0,0,0
1991-1992,Craig Ehlo,17,552.0,12.8,0.505,0.336,0.138,5.0,11.0,8.2,20.4,2.0,0.5,10.0,14.7,0.5,0.6,1.2,0.102,1.6,1.4,2.9,0.7,0,0
1991-1992,Craig Hodges,17,137.0,5.9,0.501,0.488,0.049,2.7,0.9,1.8,5.3,2.0,0.0,16.0,16.7,-0.1,0.2,0.0,0.012,-1.7,-0.9,-2.6,0.0,0,0
1991-1992,Dale Davis,3,69.0,7.9,0.4,0.0,0.0,8.6,23.3,16.0,4.2,0.0,4.0,9.1,7.3,0.0,0.0,0.0,0.022,-2.3,-0.7,-3.0,0.0,0,0
1991-1992,Dan Majerle,7,266.0,15.5,0.531,0.297,0.234,5.8,13.5,9.7,10.8,1.8,0.0,6.8,20.6,0.4,0.2,0.6,0.1,2.3,-1.1,1.3,0.2,0,0
1991-1992,Dana Barros,7,96.0,16.5,0.65,0.425,0.0,1.3,7.8,4.5,13.8,2.1,0.0,13.0,20.8,0.2,0.0,0.2,0.119,4.2,0.5,4.7,0.2,0,0
1991-1992,Danny Ainge,21,449.0,14.3,0.585,0.308,0.278,2.2,8.6,5.4,17.0,1.7,0.2,11.6,20.6,0.8,0.4,1.2,0.124,1.0,0.5,1.5,0.4,0,0
1991-1992,Danny Ferry,9,55.0,13.8,0.567,0.2,0.267,15.9,18.1,17.0,2.7,1.0,1.1,10.7,15.5,0.1,0.1,0.2,0.14,1.2,-0.2,1.0,0.0,0,0
1991-1992,Danny Manning,5,194.0,19.4,0.597,0.037,0.383,8.8,8.1,8.4,12.5,1.4,1.4,12.1,25.1,0.4,0.1,0.5,0.124,3.5,0.1,3.6,0.3,0,0
1991-1992,Danny Young,3,11.0,1.8,0.5,0.5,0.0,0.0,0.0,0.0,14.4,0.0,0.0,33.3,24.7,-0.1,0.0,-0.1,-0.224,-4.8,-6.0,-10.8,0.0,0,0
1991-1992,Darrell Walker,5,68.0,4.4,0.465,0.0,0.444,8.8,11.4,10.1,9.8,0.8,0.0,31.7,11.2,-0.1,0.1,0.0,0.006,-4.7,-0.6,-5.3,-0.1,0,0
1991-1992,Dave Feitl,1,3.0,2.9,0.5,0.0,0.0,0.0,39.0,17.8,0.0,0.0,0.0,33.3,40.8,0.0,0.0,0.0,-0.407,-11.2,-4.8,-16.0,0.0,0,0
1991-1992,David Benoit,13,257.0,10.7,0.501,0.155,0.131,9.0,15.2,12.2,3.7,1.2,1.3,10.1,17.5,0.1,0.2,0.3,0.055,-1.4,-0.8,-2.2,0.0,0,0
1991-1992,Dee Brown,6,120.0,16.0,0.515,0.068,0.136,2.9,9.8,6.2,35.9,0.4,2.3,13.0,19.8,0.2,0.0,0.2,0.084,1.4,0.6,2.0,0.1,0,0
1991-1992,Delaney Rudd,10,84.0,12.5,0.549,0.333,0.19,0.0,5.8,3.0,35.0,1.9,0.0,14.9,14.5,0.1,0.0,0.2,0.094,0.0,0.6,0.6,0.1,0,0
1991-1992,Dennis Rodman*,5,156.0,13.5,0.59,0.074,0.296,12.3,24.8,18.8,10.6,1.4,0.8,18.7,11.6,0.1,0.4,0.5,0.146,0.2,1.8,2.0,0.2,0,1
1991-1992,Derrick Coleman,4,162.0,20.4,0.535,0.081,0.284,7.9,23.1,14.8,19.9,2.1,1.6,11.7,23.7,0.2,0.2,0.4,0.111,4.2,1.6,5.8,0.3,0,0
1991-1992,Derrick McKey,9,315.0,16.0,0.619,0.162,0.455,6.6,10.8,8.7,11.6,1.1,2.5,15.6,19.4,0.6,0.1,0.7,0.111,2.1,0.7,2.8,0.4,0,0
1991-1992,Detlef Schrempf,3,120.0,17.9,0.531,0.085,0.596,11.8,25.8,18.9,9.8,0.9,0.5,10.6,25.2,0.2,0.1,0.2,0.089,2.1,-3.1,-1.0,0.0,0,0
1991-1992,Doc Rivers,5,187.0,15.8,0.56,0.143,0.482,2.4,9.7,5.9,16.5,1.7,0.0,4.2,17.2,0.4,0.1,0.6,0.148,1.0,1.4,2.5,0.2,0,0
1991-1992,Donald Royal,3,57.0,7.8,0.579,0.0,1.0,10.1,15.5,12.7,0.0,1.8,2.2,31.6,14.3,-0.1,0.0,-0.1,-0.049,-4.8,-0.8,-5.6,-0.1,0,0
1991-1992,Doug Lee,2,6.0,-8.5,0.0,0.667,0.0,0.0,0.0,0.0,19.0,0.0,10.8,0.0,20.4,-0.1,0.0,0.0,-0.398,-10.7,-2.7,-13.3,0.0,0,0
1991-1992,Dražen Petrović*,4,163.0,16.6,0.593,0.158,0.171,2.4,4.3,3.3,12.8,1.2,0.4,8.9,22.5,0.3,0.0,0.3,0.091,2.6,-0.7,1.8,0.2,0,0
1991-1992,Ed Nealy,8,67.0,13.9,0.582,0.722,0.222,7.1,24.3,15.8,7.7,2.2,0.0,0.0,12.3,0.2,0.1,0.2,0.176,1.9,1.4,3.3,0.1,0,0
1991-1992,Ed Pinckney,10,314.0,16.1,0.67,0.017,0.534,13.4,20.0,16.6,2.8,2.0,2.0,15.4,11.9,0.7,0.3,1.0,0.147,1.0,1.0,2.0,0.3,0,0
1991-1992,Eddie Johnson,9,247.0,17.2,0.546,0.161,0.248,4.0,9.7,6.8,5.8,0.6,0.8,9.0,29.4,0.4,0.0,0.4,0.079,1.8,-2.2,-0.4,0.1,0,0
1991-1992,Elden Campbell,4,117.0,11.9,0.445,0.0,0.486,8.9,17.4,13.0,9.1,1.3,3.5,8.2,19.1,0.0,0.1,0.0,0.012,-1.4,0.0,-1.4,0.0,0,0
1991-1992,Ennis Whatley,15,96.0,7.0,0.368,0.05,0.2,0.0,12.6,6.4,17.9,3.7,0.0,15.5,11.6,-0.1,0.1,0.1,0.03,-5.2,2.6,-2.6,0.0,0,0
1991-1992,Eric Murdock,3,11.0,22.9,0.68,0.2,0.4,0.0,33.3,17.1,18.4,4.9,6.2,33.8,36.8,0.0,0.0,0.0,-0.006,0.6,5.9,6.5,0.0,0,0
1991-1992,Gary Grant,5,77.0,10.3,0.503,0.095,0.095,0.0,6.3,3.0,34.2,2.1,1.8,26.8,17.6,-0.1,0.1,0.0,-0.006,-2.1,0.4,-1.7,0.0,0,0
1991-1992,Gary Payton*,8,221.0,11.1,0.482,0.034,0.207,3.3,8.5,5.9,24.6,1.9,0.6,13.6,14.4,0.2,0.1,0.2,0.049,-1.0,0.8,-0.2,0.1,0,1
1991-1992,George McCloud,2,53.0,14.9,0.683,0.5,0.917,0.0,4.3,2.2,17.9,1.9,1.1,15.1,17.0,0.1,0.0,0.1,0.095,2.5,-0.4,2.1,0.1,0,0
1991-1992,Gerald Wilkins,12,344.0,8.0,0.449,0.119,0.211,4.2,6.5,5.3,17.2,0.8,0.2,11.2,18.2,-0.1,0.5,0.4,0.055,-2.6,0.3,-2.2,0.0,0,0
1991-1992,Glen Rice,3,119.0,8.1,0.425,0.188,0.109,3.0,7.4,5.1,7.7,0.9,0.0,8.2,27.5,-0.2,-0.1,-0.4,-0.152,-2.4,-5.0,-7.4,-0.2,0,0
1991-1992,Grant Long,3,120.0,9.5,0.458,0.111,0.278,6.9,8.4,7.7,10.7,2.2,0.0,11.0,16.9,0.0,-0.1,-0.1,-0.05,-1.8,-1.8,-3.6,-0.1,0,0
1991-1992,Greg Anthony,12,213.0,13.8,0.52,0.261,0.717,2.3,7.5,4.9,31.3,4.3,0.3,17.7,16.1,0.2,0.5,0.6,0.142,0.0,5.1,5.1,0.4,0,0
1991-1992,Greg Dreiling,1,3.0,-11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,-0.032,-17.9,1.1,-16.8,0.0,0,0
1991-1992,Greg Sutton,2,15.0,16.8,0.478,0.333,0.5,0.0,0.0,0.0,18.5,3.4,4.1,0.0,20.9,0.0,0.0,0.0,0.122,-0.3,2.9,2.6,0.0,0,0
1991-1992,Henry James,8,22.0,-4.8,0.17,0.3,0.4,5.7,5.0,5.3,12.1,2.4,0.0,7.8,26.3,-0.2,0.0,-0.1,-0.297,-12.4,-5.1,-17.5,-0.1,0,0
1991-1992,Horace Grant,22,856.0,16.3,0.575,0.011,0.415,10.8,16.8,13.8,11.2,1.5,3.2,8.8,12.7,1.7,1.6,3.3,0.184,2.9,1.9,4.8,1.5,0,0
1991-1992,Hot Rod Williams,17,567.0,19.2,0.631,0.0,0.708,11.0,15.6,13.4,11.4,2.2,1.8,13.3,18.6,1.4,0.9,2.3,0.193,2.6,1.9,4.5,0.9,0,0
1991-1992,Isiah Thomas*,5,200.0,10.6,0.453,0.169,0.431,1.8,12.7,7.5,34.6,1.4,0.0,17.1,22.5,-0.3,0.3,0.1,0.015,-1.2,-0.4,-1.6,0.0,0,1
1991-1992,Jack Haley,2,12.0,-0.8,0.25,0.0,0.0,9.7,0.0,5.1,14.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,-0.126,-8.3,-3.1,-11.4,0.0,0,0
1991-1992,James Donaldson,2,11.0,11.6,1.0,0.0,0.0,0.0,44.9,22.2,0.0,0.0,6.5,50.0,17.0,0.0,0.0,0.0,-0.003,-7.5,5.9,-1.6,0.0,0,0
1991-1992,James Edwards,5,87.0,9.3,0.494,0.0,0.792,6.5,11.1,8.7,4.9,0.6,0.8,11.0,18.9,0.0,0.0,0.1,0.03,-2.2,-1.1,-3.3,0.0,0,0
1991-1992,Jeff Hornacek,8,343.0,16.0,0.57,0.133,0.266,4.2,13.2,8.7,17.6,2.0,0.4,11.7,19.6,0.5,0.2,0.8,0.109,2.2,-0.1,2.1,0.3,0,0
1991-1992,Jeff Malone,16,610.0,14.2,0.54,0.011,0.262,2.5,5.4,4.0,9.3,0.7,0.2,7.8,24.8,0.7,0.1,0.8,0.065,0.3,-2.1,-1.7,0.0,0,0
1991-1992,Jerome Kersey,21,756.0,16.9,0.555,0.012,0.444,9.6,16.5,13.1,15.3,2.8,1.7,14.7,20.5,0.9,1.1,2.0,0.128,1.4,2.2,3.7,1.1,0,0
1991-1992,Joe Dumars*,5,221.0,11.8,0.55,0.147,0.279,2.7,1.5,2.1,14.5,1.3,0.3,8.4,18.2,0.2,0.2,0.4,0.082,1.4,-0.3,1.0,0.2,0,1
1991-1992,Joe Kleine,9,82.0,6.8,0.437,0.045,0.091,8.6,25.6,16.6,1.5,0.0,0.9,11.6,14.0,0.0,0.0,0.0,-0.001,-4.8,-1.9,-6.7,-0.1,0,0
1991-1992,John Bagley,10,308.0,13.6,0.499,0.042,0.389,3.0,8.1,5.4,36.0,1.5,0.2,23.9,21.0,-0.1,0.1,0.0,0.001,0.8,-1.4,-0.6,0.1,0,0
1991-1992,John Battle,15,202.0,8.5,0.483,0.024,0.28,2.5,4.4,3.5,11.8,1.3,0.3,16.3,24.7,-0.3,0.1,-0.2,-0.036,-3.3,-2.5,-5.8,-0.2,0,0
1991-1992,John Morton,1,2.0,17.3,1.136,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,53.2,42.0,0.0,0.0,0.0,-0.024,0.6,-4.9,-4.3,0.0,0,0
1991-1992,John Paxson,22,598.0,10.5,0.59,0.194,0.137,0.0,4.5,2.2,15.0,1.3,0.1,8.1,12.3,0.9,0.7,1.5,0.123,-0.4,0.9,0.5,0.4,0,0
1991-1992,John Salley,5,149.0,18.2,0.559,0.023,0.636,8.1,14.8,11.6,18.4,1.1,6.2,13.8,21.1,0.2,0.3,0.5,0.149,2.4,4.9,7.3,0.3,0,0
1991-1992,John Starks,12,295.0,13.8,0.497,0.374,0.423,2.9,9.6,6.2,23.5,3.3,0.0,13.1,26.5,0.1,0.6,0.7,0.12,-0.2,2.5,2.4,0.3,0,0
1991-1992,John Stockton*,16,623.0,19.4,0.548,0.319,0.429,2.1,7.3,4.7,54.2,2.9,0.6,21.1,20.1,1.1,0.5,1.6,0.122,5.7,0.9,6.6,1.4,0,1
1991-1992,Jon Sundvold,1,2.0,-25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,-0.591,-28.9,-8.0,-37.0,0.0,0,0
1991-1992,Karl Malone*,16,688.0,25.0,0.618,0.007,0.739,8.0,24.5,16.5,11.1,1.7,1.9,10.9,28.0,2.3,0.9,3.2,0.22,5.5,0.9,6.5,1.5,0,1
1991-1992,Keith Askins,3,48.0,10.2,0.547,0.455,0.182,9.9,13.2,11.5,9.7,1.1,0.0,7.8,12.0,0.1,0.0,0.0,0.02,1.0,-0.7,0.3,0.0,0,0
1991-1992,Ken Norman,5,184.0,15.6,0.521,0.038,0.321,11.7,19.7,15.6,12.2,1.2,1.1,9.0,16.4,0.2,0.2,0.4,0.111,1.3,0.7,2.0,0.2,0,0
1991-1992,Kennard Winchester,3,11.0,15.2,0.551,0.0,0.2,0.0,0.0,0.0,42.2,0.0,0.0,15.5,27.3,0.0,0.0,0.0,0.032,3.5,0.2,3.7,0.0,0,0
1991-1992,Kenny Anderson,3,24.0,10.1,0.405,0.0,0.222,4.1,9.8,6.7,16.7,2.1,0.0,9.2,18.5,0.0,0.0,0.0,-0.012,-2.8,-1.5,-4.2,0.0,0,0
1991-1992,Kenny Williams,1,1.0,49.9,0.76,0.0,0.4,0.0,0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.532,11.4,37.1,48.6,0.0,0,0
1991-1992,Kevin Duckworth,21,647.0,10.5,0.52,0.0,0.245,7.6,14.4,11.0,9.7,0.9,1.2,15.8,18.9,0.0,0.6,0.6,0.042,-1.8,-0.2,-2.0,0.0,0,0
1991-1992,Kevin Edwards,3,55.0,7.8,0.454,0.0,0.615,2.2,13.8,7.8,19.3,1.9,0.0,23.2,17.5,-0.1,0.0,-0.1,-0.11,-3.2,-1.4,-4.5,0.0,0,0
1991-1992,Kevin Gamble,10,335.0,13.6,0.494,0.015,0.115,4.5,11.3,7.8,9.6,1.9,1.3,6.8,19.5,0.2,0.2,0.4,0.06,-0.5,0.5,0.0,0.2,0,0
1991-1992,Kevin Johnson,8,335.0,21.3,0.592,0.047,0.563,2.8,8.7,5.8,40.2,1.7,0.4,13.5,22.9,1.1,0.2,1.2,0.175,5.8,-0.4,5.4,0.6,0,0
1991-1992,Kevin McHale*,10,306.0,18.7,0.568,0.008,0.349,8.0,19.7,13.5,6.2,0.9,1.1,5.8,22.3,0.7,0.2,0.9,0.144,1.6,-0.5,1.2,0.2,0,1
1991-1992,Kiki Vandeweghe,8,75.0,17.8,0.665,0.208,0.292,4.8,4.9,4.9,10.1,1.5,1.0,3.6,17.5,0.3,0.1,0.4,0.249,4.4,3.0,7.3,0.2,0,0
1991-1992,LaSalle Thompson,3,63.0,11.1,0.673,0.0,0.182,3.8,20.0,12.0,10.0,0.8,3.5,20.2,10.8,0.1,0.0,0.1,0.065,-2.1,2.1,0.0,0.0,0,0
1991-1992,Lance Blanks,1,10.0,23.5,0.5,0.0,0.0,0.0,11.0,5.8,55.1,16.8,0.0,33.3,14.5,0.0,0.1,0.0,0.207,-0.8,16.4,15.7,0.0,0,0
1991-1992,Larry Bird*,4,107.0,16.4,0.514,0.119,0.095,2.2,19.6,10.4,27.8,0.5,1.3,12.1,20.6,0.1,0.1,0.2,0.069,1.7,0.4,2.2,0.1,0,1
1991-1992,Larry Nance,17,681.0,17.8,0.543,0.004,0.279,8.2,18.2,13.5,10.3,1.1,4.0,8.4,20.5,0.9,1.0,2.0,0.139,2.0,1.2,3.3,0.9,0,0
1991-1992,LeRon Ellis,1,2.0,0.0,0.106,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,-2.1,0.2,-2.0,0.0,0,0
1991-1992,Loy Vaught,5,36.0,25.4,0.715,0.091,0.182,6.3,33.5,19.5,18.0,1.5,1.9,7.8,16.2,0.1,0.1,0.2,0.266,7.0,4.8,11.8,0.1,0,0
1991-1992,Mario Elie,4,80.0,25.1,0.67,0.056,0.083,14.9,16.9,15.9,20.9,3.0,0.0,13.9,22.2,0.3,0.1,0.3,0.202,5.9,1.7,7.7,0.2,0,0
1991-1992,Mark Aguirre,5,113.0,4.8,0.409,0.104,0.333,4.3,4.9,4.6,21.1,1.0,0.6,19.1,29.0,-0.5,0.1,-0.3,-0.147,-3.8,-2.1,-5.8,-0.1,0,0
1991-1992,Mark Bryant,12,116.0,2.1,0.374,0.0,0.138,11.7,18.8,15.3,1.2,1.3,0.0,22.6,14.8,-0.3,0.1,-0.1,-0.052,-7.4,-2.3,-9.7,-0.2,0,0
1991-1992,Mark Eaton,16,473.0,9.7,0.631,0.0,0.587,8.2,15.5,11.9,1.2,0.8,5.2,16.0,6.6,0.4,0.5,0.9,0.091,-1.1,1.9,0.8,0.3,0,0
1991-1992,Mark Jackson,12,368.0,11.4,0.481,0.228,0.293,3.9,5.0,4.5,38.7,1.5,0.0,22.4,17.0,0.0,0.5,0.5,0.071,0.5,-0.5,0.0,0.2,0,0
1991-1992,Mark Price,17,603.0,19.2,0.605,0.29,0.307,2.1,5.9,4.1,35.3,2.1,0.4,17.2,24.5,1.1,0.6,1.7,0.134,5.0,-0.4,4.6,1.0,0,0
1991-1992,Mark West,8,96.0,12.2,0.71,0.0,0.421,9.9,10.9,10.4,2.9,1.0,2.6,8.2,10.6,0.2,0.1,0.3,0.137,-0.2,0.5,0.3,0.1,0,0
1991-1992,Marty Conlon,1,1.0,67.7,0.532,0.0,2.0,0.0,100.0,62.0,0.0,0.0,0.0,0.0,81.7,0.0,0.0,0.0,0.836,16.2,2.2,18.4,0.0,0,0
1991-1992,Michael Cage,9,197.0,10.7,0.566,0.0,0.029,11.2,21.0,16.0,2.8,1.6,2.7,18.9,9.4,0.1,0.2,0.3,0.064,-0.7,0.5,-0.2,0.1,0,0
1991-1992,Michael Jordan*,22,920.0,27.2,0.571,0.076,0.325,4.9,13.2,9.1,28.3,2.6,1.2,10.9,37.1,2.4,1.7,4.1,0.216,8.3,1.6,9.9,2.8,1,1
1991-1992,Micheal Williams,3,106.0,17.3,0.504,0.209,0.349,1.1,7.6,4.4,39.4,4.3,0.0,12.4,24.3,0.1,0.1,0.1,0.052,1.2,0.9,2.2,0.1,0,0
1991-1992,Mike Brown,16,274.0,9.0,0.494,0.0,0.547,10.3,19.2,14.9,6.1,0.4,0.5,14.7,18.1,0.0,0.2,0.2,0.037,-3.3,-1.4,-4.8,-0.2,0,0
1991-1992,Mike Sanders,17,418.0,10.3,0.523,0.026,0.183,6.0,9.3,7.7,13.3,1.9,1.7,15.6,16.0,0.1,0.5,0.6,0.064,-1.7,1.2,-0.5,0.2,0,0
1991-1992,Mookie Blaylock,4,148.0,10.9,0.335,0.109,0.073,3.3,8.7,5.8,27.6,5.0,0.9,11.0,17.6,-0.2,0.2,-0.1,-0.017,-3.0,2.8,-0.2,0.1,0,0
1991-1992,Nate McMillan,9,246.0,15.2,0.482,0.313,0.169,7.0,9.7,8.3,37.7,3.4,0.8,19.8,19.6,0.2,0.2,0.3,0.064,1.8,1.8,3.6,0.4,0,0
1991-1992,Olden Polynice,5,63.0,10.4,0.546,0.0,0.5,3.6,30.6,16.7,4.5,0.8,1.1,6.4,11.3,0.0,0.1,0.1,0.094,-2.8,1.8,-1.0,0.0,0,0
1991-1992,Orlando Woolridge,5,128.0,7.4,0.466,0.0,0.308,4.7,4.3,4.5,5.0,0.4,0.5,9.2,24.5,-0.2,0.1,-0.1,-0.032,-2.3,-2.5,-4.7,-0.1,0,0
1991-1992,Patrick Ewing*,12,482.0,19.9,0.502,0.004,0.305,8.3,25.6,16.8,11.7,0.8,4.6,7.8,28.5,0.5,1.2,1.7,0.167,2.8,2.4,5.1,0.9,0,1
1991-1992,Paul Pressey,3,46.0,1.6,0.361,0.111,0.0,2.5,5.5,3.9,9.0,3.3,1.3,21.7,21.5,-0.2,0.0,-0.2,-0.183,-8.8,-0.7,-9.5,-0.1,0,0
1991-1992,Rafael Addison,1,9.0,6.6,0.357,0.286,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,-0.134,1.2,-6.3,-5.1,0.0,0,0
1991-1992,Reggie Lewis,10,408.0,23.8,0.57,0.028,0.289,3.2,10.3,6.5,15.4,3.1,1.4,6.1,28.4,1.1,0.4,1.5,0.177,4.1,2.6,6.8,0.9,0,0
1991-1992,Reggie Miller*,3,130.0,22.4,0.721,0.256,0.698,3.6,2.6,3.1,19.5,1.6,0.0,6.6,21.1,0.6,0.0,0.6,0.217,7.3,-0.1,7.2,0.3,0,1
1991-1992,Rick Fox,8,67.0,14.0,0.586,0.261,0.174,5.2,5.9,5.5,8.1,1.6,2.1,7.5,17.7,0.1,0.0,0.2,0.124,0.9,1.4,2.4,0.1,0,0
1991-1992,Ricky Pierce,9,316.0,15.1,0.569,0.084,0.412,3.5,5.2,4.3,14.2,0.8,0.2,13.4,24.6,0.5,0.0,0.5,0.073,1.7,-2.0,-0.3,0.1,0,0
1991-1992,Rik Smits,3,28.0,6.0,0.421,0.0,0.182,12.7,12.3,12.5,0.0,3.7,2.0,20.2,24.2,-0.1,0.0,-0.1,-0.123,-8.0,-1.4,-9.4,-0.1,0,0
1991-1992,Robert Pack,14,52.0,4.8,0.278,0.0,0.222,4.7,9.3,7.0,18.1,4.9,1.3,13.2,18.9,-0.1,0.1,-0.1,-0.053,-6.9,2.0,-4.9,0.0,0,0
1991-1992,Robert Parish*,10,335.0,17.1,0.529,0.0,0.277,13.3,23.1,17.9,5.6,1.1,3.1,7.4,16.2,0.6,0.3,0.9,0.122,1.5,-0.2,1.3,0.3,0,1
1991-1992,Rod Higgins,2,17.0,11.2,0.51,0.4,0.4,0.0,0.0,0.0,7.7,2.8,0.0,0.0,14.2,0.0,0.0,0.0,0.069,0.9,0.8,1.7,0.0,0,0
1991-1992,Rod Strickland,2,80.0,17.5,0.607,0.0,0.364,0.0,11.1,5.3,34.3,1.9,1.5,19.0,16.9,0.1,0.0,0.1,0.086,1.2,-0.5,0.7,0.1,0,0
1991-1992,Ron Harper,5,206.0,13.6,0.483,0.103,0.161,5.5,12.9,9.1,17.9,1.3,1.3,13.9,23.8,-0.1,0.2,0.1,0.017,0.1,-0.3,-0.1,0.1,0,0
1991-1992,Rony Seikaly,3,117.0,18.4,0.632,0.0,0.914,11.2,20.5,15.7,5.8,0.4,2.5,15.5,22.2,0.2,-0.1,0.2,0.077,1.0,-0.9,0.1,0.1,0,0
1991-1992,Rory Sparrow,3,16.0,13.3,0.434,0.0,1.0,7.2,0.0,3.8,40.5,3.3,0.0,0.0,16.5,0.0,0.0,0.0,0.116,-1.2,2.7,1.5,0.0,0,0
1991-1992,Sam Bowie,4,112.0,9.9,0.483,0.061,0.364,7.0,11.5,9.0,10.7,1.3,1.7,11.6,15.8,0.0,0.1,0.1,0.031,-2.8,-0.1,-2.9,0.0,0,0
1991-1992,Scott Williams,22,321.0,11.4,0.534,0.014,0.4,12.6,23.5,18.0,3.1,1.0,4.0,15.4,13.9,0.2,0.7,0.9,0.128,-2.9,1.0,-2.0,0.0,0,0
1991-1992,Scottie Pippen*,22,899.0,20.1,0.544,0.074,0.477,8.0,18.1,13.1,25.8,2.5,2.0,15.1,23.6,1.3,1.8,3.1,0.168,4.3,2.4,6.6,2.0,0,1
1991-1992,Sean Elliott,3,137.0,15.6,0.616,0.2,0.45,3.4,8.3,5.7,8.2,1.1,1.8,11.1,16.9,0.3,0.0,0.3,0.092,2.4,-0.8,1.6,0.1,0,0
1991-1992,Sean Green,1,3.0,0.0,0.106,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042,-2.9,-1.1,-4.1,0.0,0,0
1991-1992,Sedale Threatt,4,162.0,9.8,0.575,0.065,0.261,0.0,6.3,3.0,19.7,0.6,0.0,17.7,17.6,0.0,0.0,0.0,-0.01,-1.5,-3.1,-4.5,-0.1,0,0
1991-1992,Shawn Kemp,9,338.0,16.8,0.576,0.0,0.792,17.0,23.4,20.2,1.7,0.8,2.7,16.5,21.0,0.5,0.2,0.7,0.105,0.3,-1.9,-1.6,0.0,0,0
1991-1992,Sherman Douglas,6,65.0,3.8,0.367,0.08,0.08,1.8,6.0,3.8,20.1,0.0,0.0,13.4,20.4,-0.1,0.0,-0.1,-0.103,-6.0,-4.4,-10.4,-0.1,0,0
1991-1992,Sidney Green,3,47.0,5.3,0.383,0.0,0.4,12.3,16.1,14.1,5.4,0.0,0.0,14.5,12.6,0.0,0.0,0.0,-0.048,-5.0,-3.9,-8.8,-0.1,0,0
1991-1992,Stacey King,14,111.0,13.5,0.529,0.05,0.575,7.7,14.2,11.0,7.0,2.4,1.3,16.6,24.8,0.0,0.2,0.2,0.069,-1.2,0.4,-0.7,0.0,0,0
1991-1992,Steve Burtt,8,104.0,12.6,0.529,0.053,0.553,3.4,10.1,6.8,18.7,2.3,0.0,14.5,22.1,0.1,0.1,0.1,0.066,-2.3,0.1,-2.2,0.0,0,0
1991-1992,Steve Kerr,12,149.0,8.2,0.509,0.268,0.122,0.8,3.7,2.4,9.9,1.8,0.0,8.5,14.4,0.0,0.1,0.2,0.05,-2.0,-0.4,-2.3,0.0,0,0
1991-1992,Steve Smith,3,100.0,20.7,0.655,0.324,0.176,3.6,3.8,3.7,26.3,2.1,0.6,7.6,17.7,0.3,-0.1,0.3,0.123,7.8,0.5,8.4,0.3,0,0
1991-1992,Stojko Vranković,1,3.0,37.2,1.0,0.0,0.0,0.0,0.0,0.0,58.6,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.464,15.1,10.5,25.6,0.0,0,0
1991-1992,Tate George,4,44.0,2.2,0.308,0.0,0.13,0.0,0.0,0.0,25.4,3.4,1.5,14.1,26.3,-0.2,0.0,-0.2,-0.212,-7.3,-1.2,-8.6,-0.1,0,0
1991-1992,Terrell Brandon,12,157.0,8.7,0.414,0.055,0.073,3.2,12.7,8.2,29.1,1.0,0.4,16.2,19.6,-0.2,0.2,0.0,-0.012,-3.4,-1.1,-4.4,-0.1,0,0
1991-1992,Terry Cummings,3,122.0,22.9,0.521,0.015,0.303,14.2,19.7,16.8,10.0,1.7,2.0,8.6,28.8,0.2,0.0,0.2,0.088,2.9,-1.8,1.1,0.1,0,0
1991-1992,Terry Mills,4,77.0,8.4,0.424,0.037,0.407,11.4,22.8,16.6,13.9,0.6,1.7,18.0,20.6,-0.1,0.1,-0.1,-0.036,-5.4,-0.7,-6.1,-0.1,0,0
1991-1992,Terry Porter,21,870.0,19.5,0.647,0.274,0.502,3.5,10.0,6.8,24.9,1.3,0.2,11.7,19.5,3.0,0.7,3.7,0.202,5.2,0.2,5.4,1.6,0,0
1991-1992,Terry Teagle,4,126.0,15.1,0.549,0.0,0.364,2.8,10.1,6.3,13.6,2.1,1.1,11.1,26.1,0.0,0.1,0.1,0.038,-0.2,0.1,-0.1,0.1,0,0
1991-1992,Tim Hardaway*,4,176.0,16.4,0.509,0.363,0.463,3.7,6.3,4.9,23.4,3.6,0.0,12.7,25.7,0.1,0.1,0.2,0.052,2.7,-0.9,1.8,0.2,0,1
