Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Final MVP,HOF
1988-1989,Dennis Rodman*,17,409.0,14.0,0.574,0.057,0.5,16.0,32.8,24.4,5.6,0.8,2.1,21.9,12.2,0.4,0.9,1.3,0.156,-0.8,1.1,0.3,0.2,0,1
1988-1989,Dominique Wilkins*,5,212.0,19.3,0.512,0.147,0.328,5.8,10.6,8.1,17.3,1.0,2.6,8.3,31.4,0.3,0.1,0.4,0.084,5.2,-1.3,3.9,0.3,0,1
1988-1989,Hakeem Olajuwon*,4,162.0,24.1,0.549,0.0,0.309,9.9,26.8,18.4,12.9,3.0,4.2,9.8,26.2,0.3,0.4,0.6,0.182,4.0,2.9,6.9,0.4,0,1
1988-1989,Isiah Thomas*,17,633.0,18.6,0.481,0.108,0.344,4.4,9.1,6.8,36.7,2.3,0.5,11.8,26.3,0.7,1.1,1.8,0.135,3.4,1.0,4.4,1.0,0,1
1988-1989,Jack Sikma*,9,301.0,10.4,0.494,0.298,0.298,3.7,16.8,10.3,16.2,1.5,1.0,16.5,20.5,-0.2,0.2,0.0,-0.003,-1.6,0.3,-1.2,0.1,0,1
1988-1989,James Worthy*,15,600.0,21.6,0.609,0.03,0.296,7.7,11.4,9.7,12.1,1.5,1.6,9.8,24.5,1.6,0.5,2.2,0.175,4.8,0.3,5.1,1.1,0,1
1988-1989,Joe Dumars*,17,620.0,17.0,0.541,0.052,0.433,2.1,6.3,4.2,25.0,1.0,0.1,10.1,22.7,1.3,0.8,2.1,0.16,2.0,0.0,2.0,0.6,1,1
1988-1989,John Stockton*,3,139.0,25.9,0.601,0.068,0.356,1.4,6.1,3.7,50.6,3.8,2.2,13.9,22.5,0.5,0.1,0.7,0.23,7.2,4.9,12.0,0.5,0,1
1988-1989,Kareem Abdul-Jabbar*,15,351.0,11.9,0.503,0.0,0.293,4.6,14.1,9.7,8.5,0.7,1.9,11.7,23.3,0.0,0.3,0.3,0.038,-2.6,-0.6,-3.2,-0.1,0,1
1988-1989,Karl Malone*,3,136.0,22.1,0.574,0.0,0.485,16.1,21.2,18.5,5.3,1.1,0.5,14.0,27.1,0.3,0.1,0.4,0.14,4.5,-0.9,3.6,0.2,0,1
1988-1989,Kevin McHale*,3,115.0,17.4,0.558,0.0,0.561,7.1,17.0,12.1,13.1,0.4,1.1,7.3,21.5,0.2,0.1,0.3,0.135,3.6,0.2,3.9,0.2,0,1
1988-1989,Magic Johnson*,14,518.0,23.4,0.609,0.201,0.494,3.6,14.1,9.2,47.6,2.6,0.3,20.0,22.2,1.5,0.6,2.2,0.2,6.2,2.0,8.2,1.3,0,1
1988-1989,Maurice Cheeks*,3,128.0,23.1,0.567,0.024,0.317,2.6,6.9,4.8,43.8,2.8,0.5,6.0,17.1,0.4,0.1,0.6,0.211,6.7,2.2,8.9,0.3,0,1
1988-1989,Michael Jordan*,17,718.0,29.9,0.602,0.09,0.587,4.4,14.4,9.6,38.0,3.1,1.2,12.2,35.4,2.8,1.2,4.0,0.27,9.1,3.1,12.1,2.5,0,1
1988-1989,Mitch Richmond*,8,314.0,15.9,0.531,0.119,0.281,3.2,14.8,9.1,16.1,2.1,0.2,13.7,22.4,0.2,0.2,0.4,0.064,0.7,-0.6,0.1,0.2,0,1
1988-1989,Moses Malone*,5,197.0,24.1,0.607,0.016,0.797,17.0,22.2,19.5,8.4,2.0,1.4,11.3,22.7,0.7,0.2,0.9,0.208,6.3,-0.8,5.6,0.4,0,1
1988-1989,Patrick Ewing*,9,340.0,19.1,0.536,0.0,0.361,7.6,24.1,15.4,9.5,1.3,3.6,8.2,23.0,0.6,0.4,1.0,0.138,1.5,0.6,2.2,0.4,0,1
1988-1989,Ralph Sampson*,3,43.0,10.4,0.421,0.182,0.182,14.1,18.0,16.1,3.4,1.1,2.6,14.4,25.8,-0.1,0.0,-0.1,-0.064,-4.6,-2.8,-7.4,-0.1,0,1
1988-1989,Robert Parish*,3,112.0,14.7,0.49,0.0,0.205,6.3,20.6,13.5,9.0,1.8,1.1,11.1,21.6,-0.1,0.2,0.1,0.039,1.8,-0.1,1.7,0.1,0,1
1988-1989,Scottie Pippen*,17,619.0,14.4,0.544,0.308,0.275,6.7,17.0,12.1,17.5,2.0,1.8,16.7,18.0,0.4,1.0,1.3,0.104,1.6,1.5,3.1,0.8,0,1
1988-1989,Sidney Moncrief*,9,184.0,9.7,0.5,0.146,0.333,5.4,12.1,8.7,11.1,1.5,0.8,16.7,17.4,-0.1,0.1,0.0,0.002,-1.9,-1.0,-2.9,0.0,0,1
1989-1990,Alex English*,3,76.0,23.4,0.604,0.0,0.25,3.6,8.2,5.8,20.6,1.2,0.7,3.9,25.9,0.2,0.0,0.2,0.149,5.6,-0.2,5.4,0.1,0,1
1989-1990,Charles Barkley*,10,419.0,25.0,0.589,0.111,0.667,18.0,26.8,22.2,17.7,1.0,1.1,12.5,25.3,1.3,0.2,1.5,0.176,7.0,-0.6,6.4,0.9,0,1
1989-1990,Clyde Drexler*,21,853.0,19.0,0.505,0.105,0.318,7.8,11.9,9.8,29.2,3.0,1.3,13.1,24.5,1.0,1.2,2.2,0.123,4.2,2.2,6.3,1.8,0,1
1989-1990,David Robinson*,10,375.0,24.4,0.581,0.0,0.575,10.7,23.1,17.1,8.4,1.4,6.6,10.3,24.6,0.9,0.8,1.7,0.219,4.1,2.5,6.6,0.8,0,1
1989-1990,Dennis Johnson*,5,162.0,12.5,0.53,0.097,0.113,1.6,8.5,5.3,22.6,0.6,0.7,13.3,19.5,0.2,-0.1,0.1,0.029,-1.0,-2.3,-3.3,-0.1,0,1
1989-1990,Dennis Rodman*,19,560.0,10.6,0.571,0.0,0.368,11.5,21.7,16.7,4.3,0.8,1.6,21.9,11.1,0.2,1.1,1.4,0.117,-1.6,1.6,0.0,0.3,0,1
1989-1990,Hakeem Olajuwon*,4,161.0,20.5,0.478,0.0,0.243,10.2,27.8,17.8,8.2,3.2,10.3,12.4,23.7,0.0,0.3,0.3,0.081,-0.6,4.4,3.9,0.2,0,1
1989-1990,Isiah Thomas*,20,758.0,21.0,0.56,0.213,0.319,3.3,13.3,8.3,35.6,3.0,0.6,16.5,25.4,1.4,1.6,3.1,0.194,4.4,3.2,7.6,1.8,1,1
1989-1990,Jack Sikma*,4,117.0,-0.5,0.377,0.304,0.348,0.0,15.5,7.6,8.8,0.9,2.2,31.2,14.9,-0.4,0.0,-0.4,-0.163,-8.3,-1.6,-9.9,-0.2,0,1
1989-1990,James Worthy*,9,366.0,18.3,0.545,0.044,0.238,3.7,12.2,8.1,12.4,2.0,0.5,9.9,26.7,0.5,0.3,0.8,0.106,3.0,-0.8,2.2,0.4,0,1
1989-1990,Joe Dumars*,20,754.0,15.2,0.545,0.067,0.398,2.8,4.0,3.4,20.1,1.5,0.0,13.9,22.6,1.1,1.0,2.1,0.133,1.2,0.5,1.8,0.7,0,1
1989-1990,John Stockton*,5,194.0,18.0,0.482,0.188,0.29,2.2,7.5,4.7,55.9,1.6,0.0,15.3,20.4,0.3,0.1,0.4,0.106,3.8,-0.2,3.5,0.3,0,1
1989-1990,Karl Malone*,5,203.0,19.7,0.505,0.01,0.429,8.5,21.0,14.4,8.8,2.7,1.7,8.8,29.0,0.2,0.3,0.5,0.107,3.1,0.4,3.5,0.3,0,1
1989-1990,Kevin McHale*,5,192.0,19.7,0.673,0.043,0.42,5.4,18.6,12.4,9.3,0.5,3.0,14.6,21.0,0.5,0.0,0.5,0.129,1.9,-0.4,1.5,0.2,0,1
1989-1990,Larry Bird*,5,207.0,20.7,0.539,0.192,0.323,4.4,21.7,13.6,28.8,1.2,1.4,13.7,26.7,0.4,0.0,0.4,0.103,4.3,-0.5,3.7,0.3,0,1
1989-1990,Magic Johnson*,9,376.0,25.0,0.598,0.161,0.51,4.0,13.7,9.0,47.9,1.5,0.2,15.9,26.4,1.4,0.3,1.7,0.222,7.6,0.4,8.0,1.0,0,1
1989-1990,Maurice Cheeks*,10,388.0,16.2,0.544,0.038,0.298,3.5,8.5,5.9,30.8,2.2,0.3,13.9,15.3,0.7,0.0,0.7,0.091,1.4,-0.1,1.4,0.3,0,1
1989-1990,Michael Jordan*,16,674.0,31.7,0.592,0.117,0.373,4.2,16.6,10.2,34.5,3.5,1.5,10.1,36.1,2.7,1.3,4.0,0.284,10.2,3.5,13.7,2.7,0,1
1989-1990,Patrick Ewing*,10,395.0,25.4,0.579,0.009,0.361,6.0,26.0,15.7,14.2,1.7,3.2,9.6,30.9,1.0,0.3,1.3,0.155,4.3,0.8,5.2,0.7,0,1
1989-1990,Reggie Miller*,3,125.0,20.0,0.701,0.2,0.6,1.0,10.6,6.0,8.4,1.3,0.0,6.4,17.9,0.5,0.0,0.5,0.199,5.7,0.4,6.1,0.3,0,1
1989-1990,Robert Parish*,5,170.0,19.4,0.638,0.0,0.333,17.6,18.3,18.0,10.0,1.4,2.4,16.2,18.3,0.5,0.0,0.5,0.144,1.7,-0.6,1.1,0.1,0,1
1989-1990,Scottie Pippen*,15,612.0,18.7,0.569,0.148,0.476,6.3,15.1,10.6,21.7,2.6,2.2,16.2,21.8,0.9,1.0,1.9,0.149,2.9,2.5,5.4,1.2,0,1
1989-1990,Vlade Divac*,9,175.0,23.1,0.783,0.045,0.432,11.3,20.9,16.3,8.7,2.3,5.4,19.9,16.4,0.5,0.3,0.8,0.231,3.4,4.3,7.7,0.4,0,1
1990-1991,Adrian Dantley*,3,19.0,-1.4,0.285,0.0,0.571,12.2,14.4,13.2,0.0,0.0,0.0,18.6,25.2,-0.1,0.0,-0.1,-0.272,-7.2,-6.4,-13.6,-0.1,0,1
1990-1991,Charles Barkley*,8,326.0,26.8,0.63,0.16,0.6,12.2,19.5,16.0,28.4,2.5,0.6,13.7,26.6,1.1,0.4,1.5,0.217,7.8,1.1,8.9,0.9,0,1
1990-1991,Chris Mullin*,8,366.0,17.5,0.621,0.099,0.382,2.8,15.9,9.2,8.8,2.0,2.1,14.0,20.9,0.5,0.3,0.8,0.099,3.0,-0.2,2.8,0.4,0,1
1990-1991,Clyde Drexler*,16,633.0,21.7,0.556,0.208,0.364,7.2,17.2,12.1,33.6,2.8,1.7,16.3,25.3,1.1,1.0,2.1,0.159,5.7,3.1,8.8,1.7,0,1
1990-1991,David Robinson*,4,166.0,26.1,0.76,0.02,0.745,7.8,31.3,19.3,7.6,1.7,6.0,18.1,20.7,0.5,0.3,0.8,0.234,5.0,3.6,8.5,0.4,0,1
1990-1991,Dennis Rodman*,15,495.0,11.8,0.463,0.099,0.264,14.3,25.7,19.8,4.0,1.2,1.3,11.3,10.1,0.3,0.7,1.0,0.094,-0.5,0.4,-0.1,0.2,0,1
1990-1991,Dominique Wilkins*,5,195.0,16.4,0.475,0.16,0.372,3.2,13.6,8.5,13.1,2.4,1.6,9.1,27.1,0.0,0.2,0.2,0.05,2.5,-0.2,2.3,0.2,0,1
1990-1991,Gary Payton*,5,135.0,10.3,0.43,0.037,0.074,4.4,7.2,5.8,33.6,3.0,0.5,24.4,11.7,0.0,0.1,0.1,0.044,-0.5,1.4,0.9,0.1,0,1
1990-1991,Hakeem Olajuwon*,3,129.0,23.2,0.629,0.022,0.378,11.4,31.3,21.2,7.8,1.6,4.6,13.2,21.3,0.3,0.3,0.5,0.202,4.0,2.9,7.0,0.3,0,1
1990-1991,Isiah Thomas*,13,436.0,15.0,0.491,0.148,0.463,3.2,10.9,6.8,38.7,1.6,0.3,18.6,22.0,0.2,0.3,0.5,0.054,1.6,0.1,1.7,0.4,0,1
1990-1991,Jack Sikma*,3,51.0,14.4,0.441,0.133,0.133,6.8,24.1,14.7,17.1,5.0,1.4,15.9,16.4,0.0,0.1,0.0,0.038,0.5,3.7,4.2,0.1,0,1
1990-1991,James Worthy*,18,733.0,14.6,0.502,0.069,0.208,4.2,7.9,6.1,16.8,1.4,0.2,9.6,25.8,0.2,0.5,0.7,0.048,1.0,-0.8,0.2,0.4,0,1
1990-1991,Joe Dumars*,15,588.0,17.9,0.537,0.171,0.396,3.8,5.7,4.7,17.1,1.4,0.1,5.6,22.6,1.5,0.3,1.8,0.148,3.5,0.2,3.7,0.8,0,1
1990-1991,John Stockton*,9,373.0,21.8,0.644,0.25,0.407,3.3,9.3,6.5,51.5,2.7,0.4,20.1,18.8,1.0,0.6,1.6,0.208,6.2,2.5,8.7,1.0,0,1
1990-1991,Karl Malone*,9,383.0,21.4,0.536,0.038,0.435,7.3,27.5,18.0,13.7,1.2,1.9,9.5,31.6,0.5,0.7,1.2,0.154,3.9,0.8,4.7,0.7,0,1
1990-1991,Kevin McHale*,11,376.0,21.2,0.622,0.074,0.541,5.7,15.7,10.9,8.3,0.7,2.3,7.1,23.0,1.2,0.3,1.5,0.192,4.3,0.4,4.7,0.6,0,1
1990-1991,Larry Bird*,10,396.0,15.8,0.49,0.138,0.336,2.4,17.6,10.4,23.7,1.7,0.5,9.8,21.4,0.3,0.4,0.6,0.078,1.4,0.2,1.6,0.4,0,1
1990-1991,Magic Johnson*,19,823.0,22.7,0.598,0.265,0.664,3.5,19.1,11.4,45.1,1.5,0.0,18.2,23.3,2.4,0.9,3.3,0.193,6.2,1.4,7.6,2.0,0,1
1990-1991,Maurice Cheeks*,3,101.0,11.8,0.628,0.13,0.087,3.8,7.4,5.6,29.6,1.6,0.6,25.1,14.4,0.1,0.0,0.1,0.042,0.5,1.3,1.9,0.1,0,1
1990-1991,Michael Jordan*,17,689.0,32.0,0.6,0.069,0.394,3.4,16.0,9.9,36.7,3.2,2.4,8.9,32.7,3.2,1.5,4.8,0.333,10.5,4.1,14.6,2.9,1,1
1990-1991,Mitch Richmond*,9,372.0,14.9,0.56,0.142,0.142,3.1,11.8,7.4,8.8,0.6,1.0,8.6,22.8,0.3,0.1,0.4,0.053,1.7,-2.4,-0.8,0.1,0,1
1990-1991,Moses Malone*,5,84.0,14.1,0.401,0.0,0.7,19.9,18.2,19.0,5.6,1.2,0.7,7.1,14.7,0.1,0.1,0.2,0.088,1.8,-3.7,-1.9,0.0,0,1
1990-1991,Patrick Ewing*,3,110.0,10.3,0.472,0.0,0.4,2.3,31.9,17.1,10.7,0.5,3.0,17.2,26.6,-0.2,0.1,-0.1,-0.049,-2.1,0.6,-1.4,0.0,0,1
1990-1991,Reggie Miller*,5,193.0,16.7,0.626,0.271,0.529,3.1,7.2,5.1,10.4,2.0,0.6,12.2,21.2,0.4,0.0,0.5,0.114,3.4,-1.1,2.2,0.2,0,1
1990-1991,Robert Parish*,10,296.0,20.8,0.638,0.0,0.629,13.4,21.7,17.7,3.1,1.4,1.5,11.4,20.7,0.8,0.3,1.1,0.183,3.0,-0.6,2.4,0.3,0,1
1990-1991,Scottie Pippen*,17,704.0,22.0,0.564,0.06,0.358,6.9,19.9,13.6,21.8,3.2,2.0,14.4,25.2,1.2,1.7,2.9,0.197,3.8,2.7,6.5,1.5,0,1
1990-1991,Sidney Moncrief*,5,91.0,13.5,0.62,0.273,0.727,6.9,11.2,9.1,3.9,1.7,0.0,9.4,15.5,0.2,0.1,0.3,0.142,-3.1,0.0,-3.1,0.0,0,1
1990-1991,Tim Hardaway*,9,396.0,22.8,0.563,0.259,0.205,1.5,8.4,4.9,37.8,3.4,1.1,11.0,24.7,0.9,0.3,1.2,0.144,6.8,0.8,7.6,0.9,0,1
1990-1991,Vlade Divac*,19,609.0,17.5,0.62,0.035,0.413,10.0,15.4,12.7,5.5,2.3,4.3,16.8,18.1,0.8,1.0,1.7,0.137,1.3,2.9,4.3,1.0,0,1
1990-1991,Sarunas Marciulionis,9,206.0,19.1,0.588,0.012,0.464,4.5,8.6,6.5,18.8,2.6,0.3,12.2,24.1,0.4,0.1,0.5,0.122,2.3,0.2,2.4,0.2,0,1
1991-1992,Chris Mullin*,4,168.0,11.2,0.513,0.19,0.222,1.9,6.6,4.1,9.9,1.4,0.8,10.4,18.8,0.1,0.0,0.1,0.017,0.2,-2.4,-2.2,0.0,0,1
1991-1992,Clyde Drexler*,21,847.0,22.8,0.553,0.191,0.402,8.7,13.6,11.2,29.6,1.9,1.6,10.4,28.4,2.4,1.0,3.4,0.193,6.9,0.9,7.8,2.1,0,1
1991-1992,Dennis Rodman*,5,156.0,13.5,0.59,0.074,0.296,12.3,24.8,18.8,10.6,1.4,0.8,18.7,11.6,0.1,0.4,0.5,0.146,0.2,1.8,2.0,0.2,0,1
1991-1992,Gary Payton*,8,221.0,11.1,0.482,0.034,0.207,3.3,8.5,5.9,24.6,1.9,0.6,13.6,14.4,0.2,0.1,0.2,0.049,-1.0,0.8,-0.2,0.1,0,1
1991-1992,Isiah Thomas*,5,200.0,10.6,0.453,0.169,0.431,1.8,12.7,7.5,34.6,1.4,0.0,17.1,22.5,-0.3,0.3,0.1,0.015,-1.2,-0.4,-1.6,0.0,0,1
1991-1992,Joe Dumars*,5,221.0,11.8,0.55,0.147,0.279,2.7,1.5,2.1,14.5,1.3,0.3,8.4,18.2,0.2,0.2,0.4,0.082,1.4,-0.3,1.0,0.2,0,1
1991-1992,John Stockton*,16,623.0,19.4,0.548,0.319,0.429,2.1,7.3,4.7,54.2,2.9,0.6,21.1,20.1,1.1,0.5,1.6,0.122,5.7,0.9,6.6,1.4,0,1
1991-1992,Karl Malone*,16,688.0,25.0,0.618,0.007,0.739,8.0,24.5,16.5,11.1,1.7,1.9,10.9,28.0,2.3,0.9,3.2,0.22,5.5,0.9,6.5,1.5,0,1
1991-1992,Kevin McHale*,10,306.0,18.7,0.568,0.008,0.349,8.0,19.7,13.5,6.2,0.9,1.1,5.8,22.3,0.7,0.2,0.9,0.144,1.6,-0.5,1.2,0.2,0,1
1991-1992,Larry Bird*,4,107.0,16.4,0.514,0.119,0.095,2.2,19.6,10.4,27.8,0.5,1.3,12.1,20.6,0.1,0.1,0.2,0.069,1.7,0.4,2.2,0.1,0,1
1991-1992,Michael Jordan*,22,920.0,27.2,0.571,0.076,0.325,4.9,13.2,9.1,28.3,2.6,1.2,10.9,37.1,2.4,1.7,4.1,0.216,8.3,1.6,9.9,2.8,1,1
1991-1992,Patrick Ewing*,12,482.0,19.9,0.502,0.004,0.305,8.3,25.6,16.8,11.7,0.8,4.6,7.8,28.5,0.5,1.2,1.7,0.167,2.8,2.4,5.1,0.9,0,1
1991-1992,Reggie Miller*,3,130.0,22.4,0.721,0.256,0.698,3.6,2.6,3.1,19.5,1.6,0.0,6.6,21.1,0.6,0.0,0.6,0.217,7.3,-0.1,7.2,0.3,0,1
1991-1992,Robert Parish*,10,335.0,17.1,0.529,0.0,0.277,13.3,23.1,17.9,5.6,1.1,3.1,7.4,16.2,0.6,0.3,0.9,0.122,1.5,-0.2,1.3,0.3,0,1
1991-1992,Scottie Pippen*,22,899.0,20.1,0.544,0.074,0.477,8.0,18.1,13.1,25.8,2.5,2.0,15.1,23.6,1.3,1.8,3.1,0.168,4.3,2.4,6.6,2.0,0,1
1991-1992,Tim Hardaway*,4,176.0,16.4,0.509,0.363,0.463,3.7,6.3,4.9,23.4,3.6,0.0,12.7,25.7,0.1,0.1,0.2,0.052,2.7,-0.9,1.8,0.2,0,1
1991-1992,Vlade Divac*,4,143.0,4.8,0.411,0.047,0.233,4.9,14.2,9.3,18.2,1.8,1.4,27.5,20.9,-0.5,0.1,-0.4,-0.148,-5.9,-0.6,-6.5,-0.2,0,1
1991-1992,Sarunas Marciulionis,4,133.0,21.9,0.653,0.043,0.872,2.4,5.6,3.9,21.6,1.1,0.5,5.8,21.3,0.6,0.0,0.6,0.223,5.1,-0.4,4.7,0.2,0,1
1992-1993,Alonzo Mourning*,9,367.0,19.1,0.566,0.014,0.628,8.9,19.8,14.3,5.9,0.9,5.3,16.4,27.1,0.4,0.6,1.0,0.125,0.7,0.5,1.2,0.3,0,1
1992-1993,Bernard King*,3,24.0,8.6,0.571,0.0,0.0,5.0,0.0,2.5,0.0,2.2,0.0,12.5,15.3,0.0,0.0,0.0,0.046,-3.3,-1.1,-4.4,0.0,0,1
1992-1993,Charles Barkley*,24,1026.0,24.9,0.552,0.093,0.452,10.9,25.4,18.4,17.5,2.0,1.5,8.0,27.3,3.3,1.3,4.6,0.215,6.2,0.6,6.9,2.3,0,1
1992-1993,Clyde Drexler*,3,116.0,21.1,0.55,0.279,0.465,6.8,11.3,8.8,20.6,2.3,1.7,5.5,20.1,0.4,0.2,0.6,0.232,6.9,2.8,9.7,0.3,0,1
1992-1993,David Robinson*,10,421.0,21.6,0.529,0.006,0.647,8.2,25.4,17.1,15.3,1.2,5.7,10.3,25.6,0.7,0.8,1.5,0.172,3.3,2.8,6.1,0.9,0,1
1992-1993,Dominique Wilkins*,3,113.0,22.7,0.51,0.16,0.4,11.1,4.3,7.9,17.3,1.4,0.6,10.2,37.8,0.2,-0.1,0.1,0.046,7.7,-2.6,5.2,0.2,0,1
1992-1993,Gary Payton*,19,605.0,12.7,0.466,0.026,0.157,4.0,8.4,6.1,18.4,3.0,0.4,11.9,20.8,0.2,0.5,0.6,0.048,-2.0,0.6,-1.4,0.1,0,1
1992-1993,Hakeem Olajuwon*,12,518.0,26.7,0.568,0.004,0.315,12.8,23.4,18.7,20.6,2.1,7.0,14.2,27.8,1.2,1.2,2.4,0.221,4.8,4.3,9.1,1.4,0,1
1992-1993,James Worthy*,5,148.0,9.7,0.391,0.093,0.058,4.7,7.9,6.2,15.0,1.8,0.0,7.4,27.9,-0.3,0.1,-0.2,-0.054,-2.4,-2.2,-4.7,-0.1,0,1
1992-1993,John Stockton*,5,193.0,18.6,0.56,0.255,0.353,3.0,4.1,3.6,48.4,3.5,0.0,20.3,18.1,0.4,0.2,0.6,0.145,4.2,2.5,6.7,0.4,0,1
1992-1993,Karl Malone*,5,216.0,16.6,0.528,0.021,0.392,6.4,21.2,13.9,9.2,1.6,0.6,15.0,29.2,0.1,0.3,0.4,0.085,1.1,0.1,1.2,0.2,0,1
1992-1993,Kevin McHale*,4,113.0,27.4,0.621,0.0,0.255,10.1,22.5,16.3,4.8,1.0,3.9,7.6,26.4,0.5,0.1,0.6,0.24,6.7,2.0,8.7,0.3,0,1
1992-1993,Maurice Cheeks*,5,82.0,12.1,0.469,0.0,0.043,4.4,4.3,4.3,26.1,3.8,0.8,23.0,17.0,-0.1,0.1,0.0,0.025,-1.7,1.9,0.2,0.0,0,1
1992-1993,Michael Jordan*,19,783.0,30.1,0.553,0.136,0.32,5.0,14.9,10.0,29.4,2.7,1.6,7.0,38.0,3.3,1.1,4.4,0.27,9.7,1.8,11.6,2.7,1,1
1992-1993,Patrick Ewing*,15,604.0,21.6,0.535,0.003,0.248,8.6,24.0,16.4,12.0,1.5,3.6,9.8,29.5,1.0,1.0,1.9,0.155,2.5,2.0,4.5,1.0,0,1
1992-1993,Reggie Miller*,4,175.0,23.4,0.687,0.253,0.507,2.9,5.3,4.1,12.0,0.9,0.0,9.8,27.4,0.8,0.0,0.8,0.229,7.4,-1.4,6.0,0.3,0,1
1992-1993,Robert Parish*,4,146.0,18.4,0.566,0.0,0.123,11.3,21.8,16.5,5.5,0.4,2.6,9.1,20.4,0.3,0.1,0.4,0.14,1.5,-0.1,1.4,0.1,0,1
1992-1993,Scottie Pippen*,19,789.0,16.9,0.504,0.052,0.355,5.8,14.6,10.2,21.8,2.8,1.2,15.8,26.2,0.3,1.1,1.4,0.083,1.1,0.8,2.0,0.8,0,1
1992-1993,Vlade Divac*,5,167.0,23.8,0.538,0.122,0.297,10.2,21.1,15.2,29.0,1.9,4.8,11.6,24.6,0.3,0.3,0.6,0.177,4.8,5.1,9.9,0.5,0,1
1993-1994,Charles Barkley*,10,425.0,27.8,0.575,0.185,0.255,8.4,27.0,17.1,20.0,3.0,1.5,10.1,27.0,1.5,0.4,1.8,0.208,7.0,1.9,8.8,1.1,0,1
1993-1994,Chris Mullin*,3,135.0,20.0,0.681,0.235,0.216,3.6,8.5,6.2,10.8,0.0,2.1,11.1,19.3,0.5,-0.3,0.2,0.088,4.5,-2.2,2.3,0.1,0,1
1993-1994,Chris Webber*,3,109.0,22.1,0.529,0.05,0.25,14.7,13.7,14.2,31.9,1.3,4.8,16.9,20.3,0.3,-0.1,0.2,0.074,3.5,2.9,6.5,0.2,0,1
1993-1994,Clyde Drexler*,4,157.0,22.6,0.505,0.178,0.315,6.7,24.0,14.7,21.3,2.6,1.0,9.8,24.7,0.4,0.0,0.4,0.119,4.2,0.9,5.1,0.3,0,1
1993-1994,David Robinson*,4,146.0,22.0,0.471,0.014,0.37,9.1,22.6,15.2,19.5,1.1,4.7,9.6,28.9,0.2,0.1,0.3,0.105,4.7,1.5,6.2,0.3,0,1
1993-1994,Dennis Rodman*,3,114.0,16.4,0.469,0.208,0.25,21.5,25.7,23.4,3.0,2.9,2.4,18.4,12.9,0.1,0.1,0.2,0.082,0.2,-0.4,-0.2,0.1,0,1
1993-1994,Gary Payton*,5,181.0,18.1,0.511,0.13,0.275,3.7,7.0,5.3,32.8,2.4,0.9,9.4,21.9,0.3,0.2,0.5,0.133,3.6,1.4,5.0,0.3,0,1
1993-1994,Hakeem Olajuwon*,23,989.0,27.7,0.568,0.008,0.313,6.8,21.2,14.5,20.4,2.2,6.5,12.4,31.4,2.3,2.0,4.3,0.208,4.2,4.3,8.5,2.6,1,1
1993-1994,John Stockton*,16,597.0,19.9,0.523,0.124,0.326,2.7,7.4,5.0,46.4,2.5,1.0,15.3,20.5,1.3,0.5,1.8,0.144,4.5,1.1,5.7,1.1,0,1
1993-1994,Karl Malone*,16,703.0,24.6,0.531,0.012,0.473,8.4,24.3,16.2,15.7,1.8,1.4,7.7,29.5,2.0,1.1,3.1,0.209,5.6,0.9,6.5,1.5,0,1
1993-1994,Patrick Ewing*,25,1032.0,20.6,0.495,0.023,0.339,9.9,24.4,16.9,13.4,1.7,5.7,13.1,28.6,0.8,2.4,3.2,0.15,2.1,2.3,4.4,1.7,0,1
1993-1994,Reggie Miller*,16,576.0,21.9,0.581,0.307,0.415,2.4,7.5,5.0,16.5,2.0,0.5,9.1,27.9,2.1,0.7,2.8,0.236,6.8,0.7,7.5,1.4,0,1
1993-1994,Scottie Pippen*,10,384.0,22.8,0.521,0.23,0.265,5.7,20.6,13.4,23.8,3.5,1.4,14.5,31.9,0.5,0.7,1.2,0.149,4.0,1.6,5.6,0.7,0,1
1993-1994,Shaquille O'Neal*,3,126.0,20.1,0.517,0.0,0.756,15.9,22.5,19.1,11.3,0.9,5.1,14.3,24.5,0.2,0.1,0.3,0.103,2.4,-0.2,2.2,0.1,0,1
1993-1994,Toni Kukoc,10,194.0,21.9,0.567,0.284,0.507,7.2,17.9,12.8,32.6,1.5,1.2,17.2,24.4,0.5,0.2,0.7,0.179,5.8,1.3,7.0,0.4,0,1
1994-1995,Alonzo Mourning*,4,174.0,21.3,0.58,0.14,0.754,10.0,31.1,19.9,12.6,1.0,6.1,15.6,24.7,0.3,0.3,0.6,0.176,2.7,2.6,5.4,0.3,0,1
1994-1995,Charles Barkley*,10,390.0,26.6,0.58,0.192,0.495,11.9,27.5,19.9,14.3,1.7,2.2,10.1,28.3,1.2,0.5,1.7,0.206,6.1,0.1,6.2,0.8,0,1
1994-1995,Clyde Drexler*,22,849.0,21.1,0.587,0.307,0.435,6.3,14.8,10.6,21.3,2.0,1.3,10.5,23.5,2.2,0.8,3.0,0.167,4.1,0.9,5.1,1.5,0,1
1994-1995,David Robinson*,15,623.0,22.6,0.536,0.017,0.516,10.7,22.2,16.6,14.5,1.9,5.0,13.6,29.8,0.7,1.6,2.3,0.176,3.4,2.7,6.1,1.3,0,1
