Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,6MOY,AS,DEF1,DEF2,NBA1,NBA2,NBA3,MVP,DPOY,ROY,MIP,CPOY,HOF
1996-1997,Jeff Grayer,25,316.0,10.0,0.496,0.133,0.241,7.7,6.3,7.0,12.5,1.3,1.7,14.0,15.2,0.2,0.1,0.3,0.049,-2.4,-0.7,-3.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jeff Hornacek,82,2592.0,18.8,0.596,0.228,0.381,3.1,8.2,5.8,22.1,2.6,0.8,11.8,20.3,7.2,3.0,10.2,0.19,3.0,1.0,4.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jeff McInnis,13,117.0,14.8,0.609,0.531,0.204,2.0,3.9,2.9,28.5,0.9,0.6,19.6,25.4,0.2,0.0,0.1,0.06,2.9,-2.7,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jermaine O'Neal,45,458.0,13.7,0.494,0.007,0.51,10.4,21.4,16.0,2.9,0.2,4.4,12.6,21.1,0.1,0.7,0.8,0.087,-2.5,-0.9,-3.5,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jerome Allen,76,943.0,8.7,0.451,0.421,0.326,3.1,9.0,6.1,25.3,1.8,0.3,21.4,15.6,-0.3,0.8,0.4,0.021,-2.5,-0.2,-2.6,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jerome Kersey,70,1766.0,12.3,0.475,0.145,0.263,7.3,16.1,11.7,7.8,3.5,2.1,12.9,14.6,0.4,3.4,3.8,0.102,-2.6,2.6,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jerome Williams,33,177.0,12.6,0.419,0.0,0.333,15.8,19.3,17.6,6.6,4.2,0.5,18.2,20.0,-0.2,0.4,0.2,0.049,-3.1,0.3,-2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jerry Stackhouse,81,3166.0,14.1,0.524,0.261,0.51,5.2,6.4,5.8,13.5,1.5,1.4,16.5,25.6,1.9,0.2,2.1,0.032,-0.1,-2.2,-2.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jim Jackson,77,2831.0,15.1,0.526,0.24,0.301,5.1,11.5,8.2,19.4,1.6,0.9,15.1,21.6,2.8,1.6,4.4,0.075,0.7,-0.9,-0.1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jim McIlvaine,82,1477.0,11.1,0.486,0.025,0.388,10.8,16.1,13.5,2.3,1.4,9.5,16.1,11.9,0.2,2.8,3.0,0.098,-4.0,2.2,-1.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jimmy Carruth,4,21.0,9.7,0.727,0.0,0.333,0.0,23.2,11.7,0.0,0.0,7.1,22.5,9.8,0.0,0.0,0.0,0.09,-6.1,3.1,-3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jimmy King,2,22.0,12.7,0.387,0.0,0.667,10.5,0.0,5.2,14.1,7.1,0.0,11.4,17.8,0.0,0.0,0.0,0.03,-2.1,4.3,2.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jimmy Oliver,4,43.0,4.7,0.396,0.462,0.154,2.6,11.2,6.8,3.6,2.5,0.0,17.8,17.6,-0.1,0.0,-0.1,-0.067,-6.6,-2.2,-8.8,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Joe Courtney,9,100.0,3.8,0.388,0.0,0.167,10.0,8.2,9.1,0.0,0.0,0.0,8.5,15.7,-0.1,0.0,-0.1,-0.059,-6.1,-4.8,-10.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Joe Dumars,79,2923.0,15.6,0.586,0.439,0.293,1.7,6.4,4.1,18.7,1.1,0.0,11.5,18.9,6.8,2.0,8.8,0.144,2.6,-1.0,1.6,2.7,0,1,0,0,0,0,0,0,0,0,0,0,1
1996-1997,Joe Kleine,59,848.0,7.6,0.45,0.018,0.224,7.9,19.2,13.4,6.0,1.0,1.6,18.0,11.8,-0.3,0.7,0.4,0.022,-4.6,-0.3,-4.8,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Joe Smith,80,3086.0,16.0,0.512,0.036,0.292,10.0,16.1,13.1,7.2,1.3,2.1,11.6,23.8,3.1,1.3,4.4,0.068,-0.3,-2.0,-2.3,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Joe Stephens,2,9.0,3.0,0.3,0.6,0.0,27.1,12.3,19.3,0.0,17.5,0.0,37.5,40.5,-0.1,0.0,-0.1,-0.308,-15.7,3.8,-11.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Joe Wolf,56,525.0,7.9,0.488,0.079,0.213,7.5,18.6,13.1,5.6,1.4,1.6,12.6,9.8,0.3,0.5,0.8,0.073,-4.3,0.8,-3.6,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,John Crotty,48,659.0,14.3,0.637,0.318,0.416,2.8,5.7,4.2,26.1,1.5,0.0,18.7,16.0,1.6,0.8,2.4,0.176,-0.2,0.3,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,John Long,32,370.0,8.9,0.499,0.291,0.239,1.8,11.1,6.3,9.4,1.3,0.4,15.7,18.5,-0.1,0.2,0.1,0.015,-3.0,-1.5,-4.5,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,John Starks,77,2042.0,15.9,0.555,0.475,0.263,2.2,9.6,6.0,19.5,2.3,0.4,14.2,25.1,2.5,3.3,5.8,0.136,1.6,1.0,2.6,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,John Stockton,82,2896.0,22.1,0.656,0.237,0.428,2.1,7.4,4.9,46.0,3.1,0.4,21.6,18.4,10.0,3.6,13.6,0.226,5.6,1.0,6.6,6.3,0,1,0,1,0,0,1,0,0,0,0,0,1
1996-1997,John Wallace,68,787.0,13.0,0.571,0.017,0.466,8.1,15.3,11.8,8.2,1.4,2.6,21.1,21.1,0.1,1.4,1.6,0.095,-2.5,1.1,-1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Johnny Newman,82,2060.0,10.8,0.545,0.179,0.452,3.9,7.1,5.5,8.9,1.9,0.6,14.9,17.3,1.6,1.2,2.8,0.065,-2.4,-0.2,-2.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jon Barry,58,965.0,13.2,0.535,0.504,0.187,3.3,8.8,6.1,19.7,3.2,0.2,18.1,15.9,0.9,1.5,2.4,0.118,-0.5,1.8,1.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Jud Buechler,76,703.0,9.8,0.423,0.342,0.089,7.3,12.8,10.1,11.4,1.7,2.2,14.1,12.1,0.1,1.1,1.2,0.082,-1.7,0.9,-0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Juwan Howard,82,3324.0,16.1,0.529,0.002,0.296,7.2,15.6,11.5,15.2,1.5,0.5,14.2,23.4,3.3,3.7,7.0,0.101,0.1,-0.5,-0.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Karl Malone,82,2998.0,28.9,0.6,0.008,0.439,8.5,24.2,16.8,24.5,2.0,1.3,11.1,32.7,11.6,5.1,16.7,0.268,7.1,1.2,8.3,7.8,0,1,1,0,1,0,0,1,0,0,0,0,1
1996-1997,Keith Askins,78,1773.0,9.1,0.557,0.539,0.182,5.9,12.2,9.1,6.7,1.6,0.8,14.6,10.7,1.5,2.8,4.3,0.116,-1.5,1.7,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Keith Tower,5,72.0,0.6,0.304,0.0,1.0,3.4,11.8,7.6,2.0,1.5,1.0,14.8,8.7,-0.1,0.1,-0.1,-0.054,-7.7,0.4,-7.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Ken Norman,17,220.0,3.1,0.322,0.404,0.128,4.4,16.4,10.6,9.3,1.8,1.1,15.3,25.2,-0.9,0.3,-0.6,-0.129,-7.8,-1.4,-9.2,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kendall Gill,82,3199.0,19.6,0.53,0.151,0.369,5.8,11.4,8.4,18.3,2.5,1.1,11.4,25.4,6.6,2.2,8.8,0.132,2.8,0.1,2.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kenny Anderson,82,3081.0,19.5,0.54,0.322,0.383,3.6,10.2,7.0,31.7,2.8,0.4,12.7,22.2,8.0,4.4,12.4,0.193,3.2,1.2,4.4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kenny Smith,48,765.0,12.3,0.58,0.565,0.188,0.6,6.0,3.3,25.2,1.3,0.0,21.5,19.4,0.6,0.1,0.6,0.039,0.4,-2.6,-2.3,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kerry Kittles,82,3012.0,16.0,0.523,0.352,0.191,3.6,8.1,5.7,14.0,2.7,0.9,9.0,20.1,5.1,1.8,6.9,0.11,1.4,0.4,1.8,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kevin Duckworth,26,384.0,6.1,0.473,0.039,0.155,6.7,11.7,9.1,6.6,1.2,2.2,23.1,16.6,-0.5,0.3,-0.2,-0.03,-5.7,0.0,-5.7,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kevin Edwards,32,477.0,9.8,0.47,0.235,0.235,1.9,8.2,4.9,19.5,1.9,0.6,19.5,22.4,-0.4,0.2,-0.2,-0.021,-2.9,-2.1,-5.1,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kevin Gamble,62,953.0,11.6,0.529,0.392,0.035,1.6,11.6,6.5,12.9,1.2,1.3,8.5,14.9,1.1,0.6,1.6,0.082,-0.2,-0.1,-0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kevin Garnett,77,2995.0,18.2,0.537,0.019,0.247,7.6,16.8,12.2,14.1,1.9,4.1,12.5,21.3,3.4,3.9,7.3,0.116,1.1,1.1,2.2,3.2,0,1,0,0,0,0,0,0,0,0,0,0,1
1996-1997,Kevin Johnson,70,2658.0,22.9,0.631,0.227,0.579,2.4,8.7,5.6,39.3,2.0,0.3,16.3,22.6,10.2,1.5,11.7,0.211,5.3,-0.3,5.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kevin Salvadori,23,154.0,8.3,0.452,0.0,0.545,4.5,14.5,9.5,9.6,0.7,6.4,22.7,15.4,-0.2,0.2,0.0,-0.007,-6.2,0.2,-5.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Kevin Willis,75,1964.0,14.3,0.515,0.019,0.277,9.1,23.3,16.6,6.2,1.1,1.2,12.7,21.7,0.8,3.0,3.8,0.093,-2.5,-0.9,-3.5,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,Khalid Reeves,63,1432.0,11.1,0.508,0.483,0.185,2.5,6.9,4.6,25.6,1.2,0.5,17.5,18.7,0.9,0.3,1.2,0.041,-1.0,-1.4,-2.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
